_tf,asset,direction,entry_ts,exit_ts,entry_price,exit_price,gross_return_pct,net_return_pct,exit_reason,bars
2h,BTCUSDT,long,2023-09-19T14:00:00+00:00,2023-09-21T12:00:00+00:00,27435.95112,27246.910058312907,-0.006890268205401805,-0.002222567051350451,stop,23
2h,BTCUSDT,long,2023-10-05T12:00:00+00:00,2023-10-06T12:00:00+00:00,28006.756379999995,27305.867162493887,-0.025025719079936823,-0.006756429769984206,stop,12
2h,ETHUSDT,long,2023-10-06T20:00:00+00:00,2023-10-08T10:00:00+00:00,1653.18618,1616.1686416616442,-0.022391633069637526,-0.006097908267409382,stop,19
2h,ETHUSDT,short,2023-10-09T08:00:00+00:00,2023-10-13T20:00:00+00:00,1591.773715,1572.2133829526822,0.012288387390112069,0.0025720968475280172,stop,54
2h,ETHUSDT,short,2023-10-19T00:00:00+00:00,2023-10-20T02:00:00+00:00,1548.7252500000002,1544.6943521158928,0.002602719807213958,0.00015067995180348946,stop,13
2h,ETHUSDT,long,2023-10-30T08:00:00+00:00,2023-11-02T16:00:00+00:00,1817.4982949999999,1799.1706367752754,-0.010084002980990128,-0.003021000745247532,stop,40
2h,BTCUSDT,long,2023-11-05T02:00:00+00:00,2023-11-05T20:00:00+00:00,35294.648505,34512.73897042084,-0.022153770265438077,-0.00603844256635952,stop,9
2h,ETHUSDT,long,2023-11-04T00:00:00+00:00,2023-11-12T00:00:00+00:00,1835.8774799999999,2012.4560758142243,0.09618212420919528,0.02354553105229882,stop,96
2h,BTCUSDT,long,2023-11-15T18:00:00+00:00,2023-11-16T14:00:00+00:00,37518.739994999996,36316.49445291488,-0.03204386773770489,-0.008510966934426222,stop,10
2h,ETHUSDT,long,2023-11-15T22:00:00+00:00,2023-11-16T14:00:00+00:00,2059.50924,1992.8275235788376,-0.032377478637173905,-0.008594369659293477,stop,8
2h,BTCUSDT,long,2023-11-19T22:00:00+00:00,2023-11-21T14:00:00+00:00,37378.53993,36498.055335838944,-0.023555885163250537,-0.006388971290812635,stop,20
2h,ETHUSDT,long,2023-11-19T22:00:00+00:00,2023-11-21T14:00:00+00:00,2012.475735,1972.1052359935213,-0.020060117150420533,-0.005515029287605134,stop,20
2h,BTCUSDT,long,2023-11-22T20:00:00+00:00,2023-11-26T12:00:00+00:00,37625.88354,37343.22730604977,-0.007512281635851634,-0.0023780704089629086,stop,44
2h,ETHUSDT,long,2023-11-22T18:00:00+00:00,2023-11-26T16:00:00+00:00,2078.008485,2048.5661129488913,-0.014168552372926706,-0.0040421380932316765,stop,47
2h,BTCUSDT,long,2023-11-28T16:00:00+00:00,2023-12-11T02:00:00+00:00,38229.855375,43412.09537880182,0.135554789652453,0.03338869741311325,stop,149
2h,ETHUSDT,long,2023-11-28T16:00:00+00:00,2023-12-11T02:00:00+00:00,2072.99598,2351.072186394548,0.13414218313850665,0.03303554578462666,stop,149
2h,BTCUSDT,long,2023-12-13T18:00:00+00:00,2023-12-14T12:00:00+00:00,42755.377005,41695.1554419559,-0.02479738543575728,-0.006699346358939319,stop,9
2h,ETHUSDT,long,2023-12-13T18:00:00+00:00,2023-12-15T22:00:00+00:00,2254.156515,2298.9223330974787,0.019859232400053013,0.0044648081000132536,stop,26
2h,BTCUSDT,long,2023-12-18T20:00:00+00:00,2023-12-22T10:00:00+00:00,42641.299994999994,43732.063030000005,0.025579966725402623,0.005894991681350655,end,43
2h,ETHUSDT,long,2023-12-27T10:00:00+00:00,2023-12-29T00:00:00+00:00,2287.072965,2322.2172473458027,0.015366489344078632,0.003341622336019658,stop,19
2h,ETHUSDT,long,2024-01-01T22:00:00+00:00,2024-01-03T10:00:00+00:00,2353.21602,2429.6637297140987,0.03248648193126736,0.007621620482816839,stop,18
2h,BTCUSDT,long,2024-01-08T12:00:00+00:00,2024-01-09T20:00:00+00:00,44934.03579,45074.662812691575,0.0031296325873953522,0.00028240814684883805,stop,16
2h,ETHUSDT,long,2024-01-16T20:00:00+00:00,2024-01-17T22:00:00+00:00,2608.593645,2511.1594240946224,-0.03735124521679862,-0.009837811304199655,stop,13
2h,ETHUSDT,short,2024-01-29T12:00:00+00:00,2024-01-29T16:00:00+00:00,2243.29779,2308.294999629258,-0.028973955182855202,-0.0077434887957138,stop,2
2h,ETHUSDT,short,2024-01-31T10:00:00+00:00,2024-02-05T10:00:00+00:00,2299.0299099999997,2333.734223116209,-0.015095198616275963,-0.004273799654068991,stop,60
2h,BTCUSDT,long,2024-02-05T12:00:00+00:00,2024-02-05T20:00:00+00:00,43469.393834999995,43642.573550763904,0.003983945955659275,0.0004959864889148187,stop,4
2h,BTCUSDT,long,2024-02-07T20:00:00+00:00,2024-02-13T14:00:00+00:00,44208.05297999999,48683.11701235361,0.1012273495595511,0.024806837389887773,stop,69
2h,ETHUSDT,long,2024-03-06T08:00:00+00:00,2024-03-10T22:00:00+00:00,3794.126115,3837.3863026459435,0.011401884474771461,0.0023504711186928652,stop,55
2h,BTCUSDT,long,2024-03-08T18:00:00+00:00,2024-03-11T00:00:00+00:00,68898.421995,67928.33235325704,-0.01407999796879762,-0.004019999492199405,stop,27
2h,ETHUSDT,long,2024-03-11T06:00:00+00:00,2024-03-12T16:00:00+00:00,4003.4006999999997,3913.30868669372,-0.022503871097959188,-0.0061259677744897965,stop,17
2h,BTCUSDT,short,2024-03-22T12:00:00+00:00,2024-03-24T22:00:00+00:00,63027.080695000004,64526.622797520715,-0.023792028537340627,-0.006448007134335156,stop,29
2h,ETHUSDT,short,2024-03-22T20:00:00+00:00,2024-03-25T04:00:00+00:00,3293.1526000000003,3338.464060282682,-0.013759295661756385,-0.003939823915439096,stop,28
2h,ETHUSDT,short,2024-03-27T16:00:00+00:00,2024-03-31T04:00:00+00:00,3496.251,3468.360606303681,0.00797722866473811,0.0014943071661845274,stop,42
2h,BTCUSDT,long,2024-04-11T02:00:00+00:00,2024-04-12T16:00:00+00:00,70887.095835,71035.41182438377,0.002092284747128022,2.3071186782005495e-05,stop,19
2h,ETHUSDT,short,2024-04-24T18:00:00+00:00,2024-04-27T16:00:00+00:00,3133.1026650000003,3083.3068155257697,0.01589346242320809,0.0034733656058020227,stop,35
2h,BTCUSDT,short,2024-04-24T14:00:00+00:00,2024-04-29T22:00:00+00:00,64577.804945,61758.85240457927,0.04365203405135235,0.010413008512838088,stop,64
2h,BTCUSDT,short,2024-04-30T08:00:00+00:00,2024-05-03T12:00:00+00:00,61657.165995,57657.532954022696,0.06486890820284623,0.015717227050711557,stop,38
2h,BTCUSDT,short,2024-05-06T16:00:00+00:00,2024-05-09T22:00:00+00:00,63138.345035000006,60874.53550419764,0.03585474927395461,0.008463687318488651,stop,39
2h,BTCUSDT,short,2024-05-10T14:00:00+00:00,2024-05-13T06:00:00+00:00,60897.55599,60264.65135586378,0.010392939812562403,0.0020982349531406008,stop,32
2h,ETHUSDT,short,2024-05-06T14:00:00+00:00,2024-05-13T08:00:00+00:00,3087.705375,2878.37173758357,0.0677958587342324,0.0164489646835581,stop,81
2h,ETHUSDT,short,2024-05-14T16:00:00+00:00,2024-05-15T12:00:00+00:00,2874.6319650000005,2967.2868451834083,-0.032231910488551126,-0.008557977622137782,stop,10
2h,BTCUSDT,long,2024-05-20T16:00:00+00:00,2024-05-22T20:00:00+00:00,68365.67575499999,68986.52872563282,0.00908135498956755,0.0017703387473918873,stop,26
2h,BTCUSDT,long,2024-05-27T14:00:00+00:00,2024-05-28T00:00:00+00:00,70409.03692500001,68520.41850469027,-0.026823522985004046,-0.007205880746251012,stop,5
2h,BTCUSDT,long,2024-05-30T16:00:00+00:00,2024-05-31T16:00:00+00:00,69349.75755,66947.44245149627,-0.03464056953294599,-0.009160142383236498,stop,12
2h,ETHUSDT,long,2024-06-05T18:00:00+00:00,2024-06-06T20:00:00+00:00,3878.4782699999996,3774.7394849320426,-0.026747290521227287,-0.007186822630306821,stop,13
2h,BTCUSDT,long,2024-06-10T14:00:00+00:00,2024-06-11T00:00:00+00:00,70101.15306,70287.43838126145,0.002657378846564971,0.00016434471164124276,stop,5
2h,ETHUSDT,short,2024-06-13T08:00:00+00:00,2024-06-14T20:00:00+00:00,3488.7647450000004,3508.9194776501627,-0.005777039761436324,-0.001944259940359081,stop,18
2h,BTCUSDT,short,2024-06-12T18:00:00+00:00,2024-06-17T18:00:00+00:00,67499.15354,66784.85957742692,0.010582265482037327,0.0021455663705093318,stop,60
2h,ETHUSDT,short,2024-06-17T08:00:00+00:00,2024-06-19T00:00:00+00:00,3510.653795,3542.1749962483905,-0.008978726781115224,-0.002744681695278806,stop,20
2h,BTCUSDT,short,2024-06-28T18:00:00+00:00,2024-06-30T06:00:00+00:00,60093.66813500001,61647.385123713284,-0.025854920109434198,-0.006963730027358549,stop,18
2h,ETHUSDT,short,2024-06-30T02:00:00+00:00,2024-06-30T18:00:00+00:00,3369.5943600000005,3362.6495602477466,0.002061019520537735,1.5254880134433785e-05,stop,8
2h,BTCUSDT,short,2024-07-02T14:00:00+00:00,2024-07-06T16:00:00+00:00,61917.10596000001,55459.79035530681,0.10428968706749286,0.025572421766873216,stop,49
2h,ETHUSDT,short,2024-07-02T14:00:00+00:00,2024-07-06T20:00:00+00:00,3413.942175,3074.383810999651,0.09946224821466088,0.02436556205366522,stop,51
2h,BTCUSDT,short,2024-07-07T22:00:00+00:00,2024-07-08T08:00:00+00:00,55829.881095000004,54144.69806250317,0.030184248997939447,0.007046062249484862,stop,5
2h,BTCUSDT,long,2024-07-26T00:00:00+00:00,2024-07-27T20:00:00+00:00,66463.22500499999,67164.64064098161,0.010553439679294212,0.002138359919823553,stop,22
2h,BTCUSDT,long,2024-08-01T22:00:00+00:00,2024-08-02T14:00:00+00:00,65386.697009999996,62870.33690237085,-0.03848428231883777,-0.010121070579709443,stop,8
2h,BTCUSDT,short,2024-08-02T18:00:00+00:00,2024-08-06T14:00:00+00:00,62602.253215000004,56525.90564832431,0.09706276139625836,0.02376569034906459,stop,46
2h,ETHUSDT,short,2024-07-30T18:00:00+00:00,2024-08-08T12:00:00+00:00,3271.153605,2526.7902585709317,0.22755377347346192,0.05638844336836548,stop,105
2h,ETHUSDT,short,2024-08-11T20:00:00+00:00,2024-08-12T10:00:00+00:00,2579.72949,2490.2782156572753,0.03467467216600485,0.008168668041501213,stop,7
2h,BTCUSDT,short,2024-08-11T18:00:00+00:00,2024-08-12T14:00:00+00:00,59591.299445000004,60516.30004311638,-0.015522410263433007,-0.004380602565858252,stop,10
2h,ETHUSDT,short,2024-08-15T06:00:00+00:00,2024-08-18T08:00:00+00:00,2613.85242,2667.3157581483865,-0.0204538472559925,-0.005613461813998124,stop,37
2h,BTCUSDT,short,2024-08-18T22:00:00+00:00,2024-08-20T00:00:00+00:00,58398.136325,58099.12056292256,0.00512029631242587,0.0007800740781064674,stop,13
2h,ETHUSDT,short,2024-08-19T08:00:00+00:00,2024-08-20T00:00:00+00:00,2578.6100500000002,2671.5707586977633,-0.03605070440866506,-0.009512676102166266,stop,8
2h,BTCUSDT,short,2024-08-20T14:00:00+00:00,2024-08-21T18:00:00+00:00,58796.117235000005,58379.78429792729,0.007080959707061771,0.0012702399267654426,stop,14
2h,ETHUSDT,short,2024-08-20T14:00:00+00:00,2024-08-21T20:00:00+00:00,2573.7025049999997,2662.8442012010023,-0.034635586680210564,-0.009158896670052642,stop,15
2h,BTCUSDT,short,2024-09-03T14:00:00+00:00,2024-09-04T16:00:00+00:00,57696.137500000004,58357.55367697793,-0.011463786063285845,-0.0033659465158214614,stop,13
2h,ETHUSDT,short,2024-09-03T14:00:00+00:00,2024-09-04T16:00:00+00:00,2442.787995,2489.970933716058,-0.01931520001434174,-0.005328800003585436,stop,13
2h,BTCUSDT,short,2024-09-11T12:00:00+00:00,2024-09-12T02:00:00+00:00,55712.130000000005,58469.58905184734,-0.04949476984361097,-0.012873692460902742,stop,7
2h,ETHUSDT,short,2024-09-11T12:00:00+00:00,2024-09-13T14:00:00+00:00,2286.856,2302.0072170744493,-0.006625348108691168,-0.002156337027172792,stop,25
2h,ETHUSDT,short,2024-09-15T18:00:00+00:00,2024-09-17T10:00:00+00:00,2371.163825,2309.2740599999997,0.02610100759275895,0.006025251898189737,end,20
2h,BTCUSDT,long,2024-09-17T14:00:00+00:00,2024-09-30T00:00:00+00:00,61166.067749999995,66214.08601932568,0.0825297171294077,0.020132429282351923,stop,149
2h,ETHUSDT,long,2024-09-26T14:00:00+00:00,2024-09-30T00:00:00+00:00,2653.336005,2703.5837110556254,0.01893755859074669,0.004234389647686673,stop,41
2h,ETHUSDT,short,2024-10-07T22:00:00+00:00,2024-10-11T14:00:00+00:00,2421.498645,2450.3920358482305,-0.011932028501395428,-0.003483007125348857,stop,44
2h,BTCUSDT,long,2024-10-24T12:00:00+00:00,2024-10-25T18:00:00+00:00,67939.942995,66565.07830680399,-0.020236471029968308,-0.005559117757492077,stop,15
2h,BTCUSDT,long,2024-11-05T14:00:00+00:00,2024-11-14T22:00:00+00:00,69674.809995,86779.92898986333,0.24549932746269162,0.060874831865672906,stop,112
2h,ETHUSDT,long,2024-11-18T22:00:00+00:00,2024-11-24T12:00:00+00:00,3209.4039,3303.7196743944532,0.029387318434570812,0.006846829608642703,stop,67
2h,ETHUSDT,long,2024-11-25T08:00:00+00:00,2024-11-26T10:00:00+00:00,3479.2987799999996,3523.1193303255595,0.01259464998448909,0.0026486624961222726,stop,13
2h,BTCUSDT,long,2024-11-27T16:00:00+00:00,2024-12-02T08:00:00+00:00,96295.36362,97849.52515638659,0.016139526120069556,0.003534881530017389,stop,56
2h,ETHUSDT,long,2024-11-27T12:00:00+00:00,2024-12-02T08:00:00+00:00,3506.7424949999995,3603.995167214174,0.027733052071214234,0.006433263017803559,stop,58
2h,BTCUSDT,long,2024-12-04T18:00:00+00:00,2024-12-05T18:00:00+00:00,97258.24481999999,98667.49878638971,0.01448981491489884,0.0031224537287247098,stop,12
2h,ETHUSDT,long,2024-12-04T08:00:00+00:00,2024-12-05T22:00:00+00:00,3727.7929649999996,3747.427431087295,0.005267048430973031,0.0008167621077432576,stop,19
2h,BTCUSDT,long,2024-12-11T14:00:00+00:00,2024-12-16T10:00:00+00:00,100411.82082,103706.11100500001,0.03280779252978016,0.0077019481324450394,end,58
2h,ETHUSDT,long,2024-12-12T02:00:00+00:00,2024-12-16T10:00:00+00:00,3936.9674999999997,3907.715165,-0.00743016928638595,-0.0023575423215964875,end,52
2h,ETHUSDT,short,2024-12-26T12:00:00+00:00,2024-12-30T00:00:00+00:00,3352.512905,3436.6517897145554,-0.02509725901101502,-0.006774314752753755,stop,42
2h,ETHUSDT,short,2025-01-18T04:00:00+00:00,2025-01-19T14:00:00+00:00,3292.353,3095.5131744457894,0.05978697471207085,0.014446743678017713,stop,17
2h,BTCUSDT,long,2025-01-20T06:00:00+00:00,2025-01-20T16:00:00+00:00,107174.210325,101977.33441488801,-0.048489985551120315,-0.01262249638778008,stop,5
2h,BTCUSDT,long,2025-01-23T14:00:00+00:00,2025-01-26T22:00:00+00:00,105316.15176,105656.77786099732,0.0032343196680178826,0.00030857991700447064,stop,40
2h,BTCUSDT,long,2025-01-28T02:00:00+00:00,2025-01-31T18:00:00+00:00,102687.63816,106667.7048875943,0.03875896650181849,0.009189741625454622,stop,44
2h,ETHUSDT,short,2025-02-01T08:00:00+00:00,2025-02-03T20:00:00+00:00,3234.5719050000002,2391.169989664047,0.26074607091968577,0.06468651772992144,stop,30
2h,BTCUSDT,short,2025-02-06T18:00:00+00:00,2025-02-07T14:00:00+00:00,95935.00850000001,99643.43713306192,-0.038655634591014884,-0.010163908647753721,stop,10
2h,ETHUSDT,short,2025-02-07T18:00:00+00:00,2025-02-11T00:00:00+00:00,2657.9703500000005,2719.3817102352596,-0.023104606955175043,-0.006276151738793761,stop,39
2h,BTCUSDT,short,2025-02-16T22:00:00+00:00,2025-02-19T10:00:00+00:00,96070.06094,94012.8973437148,0.02141316010583142,0.004853290026457855,stop,30
2h,ETHUSDT,short,2025-02-18T04:00:00+00:00,2025-02-20T14:00:00+00:00,2676.291185,2764.2819695394373,-0.03287788153718307,-0.008719470384295767,stop,29
2h,ETHUSDT,short,2025-02-21T16:00:00+00:00,2025-02-23T06:00:00+00:00,2671.3136750000003,2698.325920969974,-0.010111970833965695,-0.0030279927084914237,stop,19
2h,BTCUSDT,short,2025-02-21T16:00:00+00:00,2025-02-28T18:00:00+00:00,96923.41405,85048.19185346673,0.12252170760727832,0.03013042690181958,stop,85
2h,ETHUSDT,short,2025-02-24T08:00:00+00:00,2025-03-02T16:00:00+00:00,2695.401625,2154.6423888925906,0.20062287975633664,0.04965571993908416,stop,76
2h,BTCUSDT,short,2025-03-03T18:00:00+00:00,2025-03-04T20:00:00+00:00,85563.197,88575.12820482354,-0.03520124668580984,-0.00930031167145246,stop,13
2h,ETHUSDT,short,2025-03-03T14:00:00+00:00,2025-03-06T00:00:00+00:00,2286.09638,2280.943678302244,0.0022539302117070537,6.348255292676342e-05,stop,29
2h,ETHUSDT,short,2025-03-07T02:00:00+00:00,2025-03-10T08:00:00+00:00,2146.816055,2135.5390158714326,0.005252913542500567,0.0008132283856251417,stop,39
2h,BTCUSDT,short,2025-03-07T02:00:00+00:00,2025-03-11T18:00:00+00:00,86947.754375,83165.70688741225,0.043497931772637055,0.010374482943159263,stop,56
2h,BTCUSDT,short,2025-03-13T16:00:00+00:00,2025-03-14T14:00:00+00:00,80023.96800000001,80749.71660322853,-0.009069140425884945,-0.0027672851064712363,stop,11
2h,BTCUSDT,short,2025-03-16T10:00:00+00:00,2025-03-16T10:00:00+00:00,82368.81499000001,82451.22501,-0.0010005002501248337,-0.0007501250625312084,end,0
2h,ETHUSDT,short,2025-03-21T12:00:00+00:00,2025-03-23T06:00:00+00:00,1951.5537350000002,2016.8769066080984,-0.0334723919903226,-0.00886809799758065,stop,21
2h,BTCUSDT,short,2025-04-02T22:00:00+00:00,2025-04-07T14:00:00+00:00,82475.031855,80020.54239521227,0.029760394201520112,0.0069400985503800285,stop,56
2h,BTCUSDT,short,2025-04-09T02:00:00+00:00,2025-04-09T16:00:00+00:00,75035.79333500001,74184.95162286698,0.011339144617748147,0.0023347861544370367,stop,7
2h,ETHUSDT,short,2025-04-02T22:00:00+00:00,2025-04-09T16:00:00+00:00,1794.32239,1391.4342596098636,0.22453497355630525,0.05563374338907631,stop,81
2h,ETHUSDT,short,2025-04-10T14:00:00+00:00,2025-04-12T12:00:00+00:00,1495.2320100000002,1536.42225362621,-0.027547727276257178,-0.007386931819064295,stop,23
2h,ETHUSDT,short,2025-04-16T04:00:00+00:00,2025-04-19T16:00:00+00:00,1568.57532,1629.3996768327297,-0.038776816170185434,-0.010194204042546359,stop,42
2h,ETHUSDT,short,2025-04-21T16:00:00+00:00,2025-04-22T08:00:00+00:00,1577.6307900000002,1634.2323590557621,-0.03587757630906909,-0.009469394077267273,stop,8
2h,BTCUSDT,long,2025-04-21T00:00:00+00:00,2025-04-28T00:00:00+00:00,87336.716535,94898.77495372192,0.08658510096027532,0.02114627524006883,stop,84
2h,BTCUSDT,long,2025-04-28T10:00:00+00:00,2025-04-30T12:00:00+00:00,95367.649995,96066.42119683574,0.007327130341078732,0.001331782585269683,stop,25
2h,BTCUSDT,long,2025-05-01T10:00:00+00:00,2025-05-04T10:00:00+00:00,96228.10000499999,95240.87330085522,-0.010259235130834621,-0.0030648087827086553,stop,36
2h,ETHUSDT,long,2025-05-01T10:00:00+00:00,2025-05-05T00:00:00+00:00,1846.5027899999998,1853.387164898792,0.0037283317068761124,0.0004320829267190281,stop,43
2h,BTCUSDT,long,2025-05-06T22:00:00+00:00,2025-05-12T18:00:00+00:00,96882.43701,104815.5279824572,0.0818836851888684,0.0199709212972171,stop,70
2h,ETHUSDT,long,2025-05-07T00:00:00+00:00,2025-05-15T06:00:00+00:00,1833.6263549999999,2518.8060141994506,0.3736746351464013,0.09291865878660033,stop,99
2h,ETHUSDT,long,2025-05-18T14:00:00+00:00,2025-05-18T18:00:00+00:00,2580.2794949999998,2587.926006596028,0.0029634431505755066,0.00024086078764387663,stop,2
2h,BTCUSDT,long,2025-05-16T14:00:00+00:00,2025-05-18T20:00:00+00:00,104235.421665,103478.98782671652,-0.007256974895871479,-0.0023142437239678697,stop,27
2h,ETHUSDT,long,2025-05-20T00:00:00+00:00,2025-05-23T10:00:00+00:00,2541.9303299999997,2556.6419094309845,0.005787562018265381,0.0009468905045663452,stop,41
2h,BTCUSDT,long,2025-05-20T00:00:00+00:00,2025-05-23T12:00:00+00:00,106503.22499999999,108255.54021816494,0.016453165790659856,0.003613291447664964,stop,42
2h,BTCUSDT,long,2025-05-26T00:00:00+00:00,2025-05-27T00:00:00+00:00,109600.23273,107635.13389189156,-0.01792969585155411,-0.004982423962888527,stop,12
2h,ETHUSDT,long,2025-05-26T06:00:00+00:00,2025-05-30T00:00:00+00:00,2582.0904,2741.90217810394,0.061892402413153316,0.014973100603288329,stop,45
2h,ETHUSDT,long,2025-06-02T22:00:00+00:00,2025-06-05T18:00:00+00:00,2608.7137049999997,2656.844417393376,0.01844997873899549,0.004112494684748872,stop,34
2h,BTCUSDT,short,2025-06-05T16:00:00+00:00,2025-06-06T12:00:00+00:00,103188.41998,104219.41385943462,-0.009991371896521299,-0.0029978429741303247,stop,10
2h,ETHUSDT,short,2025-07-01T14:00:00+00:00,2025-07-02T14:00:00+00:00,2422.32823,2394.1543894620963,0.011630893034633768,0.002407723258658442,stop,12
2h,BTCUSDT,long,2025-07-02T08:00:00+00:00,2025-07-04T14:00:00+00:00,107689.97808,109578.05429474975,0.017532515545199044,0.003883128886299761,stop,27
2h,BTCUSDT,long,2025-07-06T14:00:00+00:00,2025-07-07T16:00:00+00:00,108960.442995,107770.88588438802,-0.010917329976958485,-0.003229332494239621,stop,13
2h,BTCUSDT,long,2025-07-09T18:00:00+00:00,2025-07-14T10:00:00+00:00,111805.875,121406.50638,0.08586875582343062,0.020967188955857655,end,56
2h,ETHUSDT,long,2025-07-06T12:00:00+00:00,2025-07-14T10:00:00+00:00,2559.59916,3050.19414,0.19166867518428152,0.04741716879607038,end,95
2h,BTCUSDT,long,2025-07-17T20:00:00+00:00,2025-07-20T22:00:00+00:00,120332.326095,116870.22944629159,-0.028771127103245316,-0.007692781775811329,stop,37
2h,BTCUSDT,long,2025-07-22T22:00:00+00:00,2025-07-25T02:00:00+00:00,120014.39721,119252.76626422147,-0.006346163156123931,-0.0020865407890309825,stop,26
2h,BTCUSDT,long,2025-07-27T14:00:00+00:00,2025-07-28T14:00:00+00:00,118645.03287,117890.3335274953,-0.0063609855739314835,-0.002090246393482871,stop,12
2h,ETHUSDT,long,2025-07-26T04:00:00+00:00,2025-07-28T18:00:00+00:00,3749.89401,3764.5855053731093,0.003917842833405662,0.0004794607083514154,stop,31
2h,BTCUSDT,short,2025-08-05T14:00:00+00:00,2025-08-06T18:00:00+00:00,112877.53300000001,115665.46824591304,-0.02469876131960672,-0.006674690329901679,stop,14
2h,ETHUSDT,long,2025-08-07T10:00:00+00:00,2025-08-13T10:00:00+00:00,3828.9134999999997,4687.984835,0.2243642576412344,0.0555910644103086,end,72
2h,BTCUSDT,long,2025-08-13T12:00:00+00:00,2025-08-14T10:00:00+00:00,121828.853985,120677.09183278198,-0.009453935701962866,-0.0028634839254907166,stop,11
2h,ETHUSDT,long,2025-08-20T16:00:00+00:00,2025-08-25T00:00:00+00:00,4346.081955,4675.893954834531,0.07588720213964097,0.01847180053491024,stop,52
2h,BTCUSDT,short,2025-08-24T18:00:00+00:00,2025-08-28T04:00:00+00:00,112543.70000000001,109861.19278536078,0.02383524990416375,0.005458812476040938,stop,41
2h,ETHUSDT,long,2025-08-27T14:00:00+00:00,2025-08-29T06:00:00+00:00,4659.898784999999,4623.570769333893,-0.007795880842529222,-0.002448970210632306,stop,20
2h,BTCUSDT,short,2025-08-29T06:00:00+00:00,2025-09-01T06:00:00+00:00,109964.37031000001,107700.5675072861,0.02058669363842154,0.004646673409605385,stop,36
2h,BTCUSDT,short,2025-09-04T14:00:00+00:00,2025-09-05T06:00:00+00:00,109455.554845,109909.2874466523,-0.004145359294873896,-0.001536339823718474,stop,8
2h,BTCUSDT,short,2025-09-06T16:00:00+00:00,2025-09-08T08:00:00+00:00,110102.33129500001,110173.45671740886,-0.0006459937911603323,-0.0006614984477900831,stop,20
2h,BTCUSDT,short,2025-09-09T14:00:00+00:00,2025-09-10T12:00:00+00:00,110825.31962,111005.36326477511,-0.0016245714011243078,-0.000906142850281077,stop,11
2h,BTCUSDT,long,2025-09-16T18:00:00+00:00,2025-09-17T18:00:00+00:00,116858.52006,115217.09110314763,-0.014046292525436654,-0.004011573131359164,stop,12
2h,ETHUSDT,long,2025-09-17T22:00:00+00:00,2025-09-19T14:00:00+00:00,4592.8252649999995,4625.046497263271,0.007015558050687414,0.0012538895126718535,stop,20
2h,BTCUSDT,short,2025-09-30T08:00:00+00:00,2025-09-30T20:00:00+00:00,112725.57901500001,114699.1438581843,-0.017507693111265103,-0.004876923277816275,stop,6
2h,ETHUSDT,short,2025-10-14T06:00:00+00:00,2025-10-15T08:00:00+00:00,3979.1994050000003,4192.419387877302,-0.05358363861066717,-0.013895909652666794,stop,13
2h,ETHUSDT,short,2025-10-21T04:00:00+00:00,2025-10-21T14:00:00+00:00,3861.8481100000004,3777.5050113148895,0.02184008699531966,0.004960021748829915,stop,5
2h,BTCUSDT,short,2025-10-21T22:00:00+00:00,2025-10-23T16:00:00+00:00,108243.521165,111297.86433849308,-0.028217330151679182,-0.007554332537919796,stop,21
2h,ETHUSDT,short,2025-10-22T16:00:00+00:00,2025-10-24T04:00:00+00:00,3806.046025,3773.807736945895,0.008470283291990654,0.0016175708229976635,stop,18
2h,BTCUSDT,short,2025-11-03T02:00:00+00:00,2025-11-07T20:00:00+00:00,107883.481275,100263.45577752708,0.07063199488389811,0.017157998720974527,stop,57
2h,ETHUSDT,short,2025-11-11T16:00:00+00:00,2025-11-12T12:00:00+00:00,3471.913175,3580.9873591907694,-0.03141616126122431,-0.008354040315306078,stop,10
2h,BTCUSDT,short,2025-11-11T14:00:00+00:00,2025-11-20T04:00:00+00:00,103404.26200500001,93001.05390713288,0.10060714999700972,0.02465178749925243,stop,103
2h,BTCUSDT,short,2025-12-01T00:00:00+00:00,2025-12-02T14:00:00+00:00,87125.32554500001,85886.83513736696,0.014215044820617393,0.0030537612051543483,stop,19
2h,ETHUSDT,short,2025-12-01T00:00:00+00:00,2025-12-02T14:00:00+00:00,2849.4345700000003,2782.433958288119,0.023513651591544157,0.005378412897886039,stop,19
2h,ETHUSDT,long,2025-12-07T16:00:00+00:00,2025-12-11T02:00:00+00:00,3114.51648,3397.5172976595554,0.09086508916451637,0.022216272291129092,stop,41
2h,BTCUSDT,long,2025-12-11T20:00:00+00:00,2025-12-12T14:00:00+00:00,92904.81919499999,89750.99879815933,-0.03394679010376239,-0.008986697525940598,stop,9
2h,BTCUSDT,short,2025-12-14T10:00:00+00:00,2025-12-15T02:00:00+00:00,89315.32,89908.84753374834,-0.006645304901200965,-0.002161326225300241,stop,8
2h,BTCUSDT,short,2025-12-15T14:00:00+00:00,2025-12-17T14:00:00+00:00,86989.70339000001,88513.85241076445,-0.017521027907535645,-0.004880256976883912,stop,24
2h,BTCUSDT,short,2025-12-18T18:00:00+00:00,2025-12-19T14:00:00+00:00,84441.548105,88971.7105637993,-0.05364850077317634,-0.013912125193294085,stop,10
2h,ETHUSDT,short,2025-12-18T18:00:00+00:00,2025-12-19T14:00:00+00:00,2780.539035,2992.737366510258,-0.07631553768503682,-0.019578884421259206,stop,10
2h,BTCUSDT,short,2025-12-22T18:00:00+00:00,2025-12-26T02:00:00+00:00,88008.403785,86796.02363301878,0.013775731632890515,0.002943932908222629,stop,40
